"period","entity_type","league_canonical","entity_name","metric","value","short_level","long_level","normalized_index","momentum_percent","trend_per_week","volatility_percent","regime","observations"
2024-03-25,"team","LES","Case Esports","aggression_ahead_league",99.409014,99.706493,99.892199,99.814093,-0.185907,-0.059515,1.030696,"balanced",15
2024-03-25,"team","LES","Case Esports","aggression_behind_league",98.020889,97.470832,97.964335,99.496242,-0.503758,-0.122154,1.504554,"cold_deteriorating",15
2024-03-25,"team","LES","Case Esports","combined_kills_per_minute",0.836399,0.882191,0.844098,104.512852,4.512852,1.186073,34.964042,"hot_accelerating",15
2024-03-25,"team","LES","Case Esports","deaths_per_minute",0.492129,0.419616,0.373675,112.294315,12.294315,2.041747,67.913905,"hot_accelerating",15
2024-03-25,"team","LES","Case Esports","game_length_minutes",30.956667,30.02671,31.758171,94.547983,-5.452017,-1.457541,10.080304,"cold_deteriorating",15
2024-03-25,"team","LES","Case Esports","kills_per_minute",0.34427,0.462575,0.470423,98.33174,-1.66826,0.506378,44.504565,"cold_recovering",15
2024-03-25,"team","LES","Case Esports","rating_attack_global",122.030455,120.921854,117.844063,102.611749,2.611749,0.449333,1.76024,"hot_accelerating",15
2024-03-25,"team","LES","Case Esports","rating_attack_league",108.833444,107.824997,106.129693,101.597389,1.597389,0.490319,2.452501,"hot_accelerating",15
2024-03-25,"team","LES","Case Esports","rating_defense_global",97.558988,97.289209,96.426742,100.894427,0.894427,0.642947,1.977945,"hot_accelerating",15
2024-03-25,"team","LES","Case Esports","rating_defense_league",113.498565,112.804391,109.875579,102.665571,2.665571,0.806362,1.965667,"hot_accelerating",15
2024-03-25,"team","LES","Case Esports","snowball_index_league",109.865987,107.387164,104.871496,102.398811,2.398811,0.654914,1.011726,"hot_accelerating",15
2026-07-20,"team","LES","Falke Esports","aggression_ahead_league",99.925335,99.665228,99.650452,100.014828,0.014828,-0.015216,0.533343,"balanced",10
2026-07-20,"team","LES","Falke Esports","aggression_behind_league",106.743111,107.306871,105.367758,101.840328,1.840328,0.381576,3.042156,"hot_accelerating",10
2026-07-20,"team","LES","Falke Esports","combined_kills_per_minute",1.1346,1.181272,1.167361,101.191651,1.191651,0.362682,38.426851,"hot_accelerating",10
2026-07-20,"team","LES","Falke Esports","deaths_per_minute",0.70086,0.783972,0.804941,97.395017,-2.604983,0.043958,94.534307,"cold_recovering",10
2026-07-20,"team","LES","Falke Esports","game_length_minutes",31.616667,30.347481,29.274696,103.664547,3.664547,0.796784,25.002527,"hot_accelerating",10
2026-07-20,"team","LES","Falke Esports","kills_per_minute",0.433741,0.3973,0.362421,109.624023,9.624023,1.070574,64.527811,"hot_accelerating",10
2026-07-20,"team","LES","Falke Esports","rating_attack_global",101.341747,102.735206,102.862807,99.87595,-0.12405,0.052603,4.201423,"balanced",10
2026-07-20,"team","LES","Falke Esports","rating_attack_league",86.018786,87.302147,89.972518,97.032015,-2.967985,-0.298372,4.549232,"cold_deteriorating",10
2026-07-20,"team","LES","Falke Esports","rating_defense_global",73.107214,73.713014,78.666154,93.703595,-6.296405,-0.904124,6.136448,"cold_deteriorating",10
2026-07-20,"team","LES","Falke Esports","rating_defense_league",79.419936,80.159835,84.534849,94.824603,-5.175397,-0.76878,6.972531,"cold_deteriorating",10
2026-07-20,"team","LES","Falke Esports","snowball_index_league",98.652269,99.178354,99.741674,99.435221,-0.564779,-0.070453,0.781091,"cold_deteriorating",10
2023-07-31,"team","LES","Finetwork KOI","aggression_ahead_league",91.292775,92.97291,94.863774,98.006758,-1.993242,-0.553947,1.261464,"cold_deteriorating",18
2023-07-31,"team","LES","Finetwork KOI","aggression_behind_league",92.551584,92.413719,93.413989,98.929208,-1.070792,-0.368194,0.91813,"cold_deteriorating",18
2023-07-31,"team","LES","Finetwork KOI","combined_kills_per_minute",0.729338,0.775412,0.735648,105.405214,5.405214,3.726769,21.301448,"hot_accelerating",18
2023-07-31,"team","LES","Finetwork KOI","deaths_per_minute",0.384677,0.402908,0.37329,107.934296,7.934296,8.274986,59.191562,"hot_accelerating",18
2023-07-31,"team","LES","Finetwork KOI","game_length_minutes",36.477778,34.352391,34.791965,98.736567,-1.263433,-1.376733,13.507369,"cold_deteriorating",18
2023-07-31,"team","LES","Finetwork KOI","kills_per_minute",0.344661,0.372504,0.362359,102.799839,2.799839,-0.958651,39.297783,"hot_cooling",18
2023-07-31,"team","LES","Finetwork KOI","rating_attack_global",100.508026,100.885837,100.66639,100.217995,0.217995,-0.078656,0.900101,"balanced",18
2023-07-31,"team","LES","Finetwork KOI","rating_attack_league",91.499525,92.323092,93.92734,98.292033,-1.707967,-0.556057,1.451044,"cold_deteriorating",18
2023-07-31,"team","LES","Finetwork KOI","rating_defense_global",104.524259,104.110869,103.806157,100.293539,0.293539,0.216379,2.428218,"balanced",18
2023-07-31,"team","LES","Finetwork KOI","rating_defense_league",115.872612,114.808542,112.23069,102.296923,2.296923,0.705635,2.254054,"hot_accelerating",18
2023-07-31,"team","LES","Finetwork KOI","snowball_index_league",96.092239,95.373167,95.708094,99.650054,-0.349946,-0.174299,1.615213,"balanced",18
2023-07-17,"team","LES","Fnatic TQ","aggression_ahead_league",108.304453,107.270418,105.1894,101.978354,1.978354,0.426351,1.631423,"hot_accelerating",38
2023-07-17,"team","LES","Fnatic TQ","aggression_behind_league",99.244027,99.675776,100.378402,99.300022,-0.699978,-0.282205,0.921626,"cold_deteriorating",38
2023-07-17,"team","LES","Fnatic TQ","combined_kills_per_minute",1.501565,1.170702,1.023071,114.43018,14.43018,3.62077,45.370679,"hot_accelerating",38
2023-07-17,"team","LES","Fnatic TQ","deaths_per_minute",0.860871,0.616145,0.551032,111.816551,11.816551,0.491193,82.545913,"hot_accelerating",38
2023-07-17,"team","LES","Fnatic TQ","game_length_minutes",31.425,32.840588,32.811452,100.088798,0.088798,0.983432,11.808491,"hot_accelerating",38
2023-07-17,"team","LES","Fnatic TQ","kills_per_minute",0.640694,0.554556,0.472038,117.481192,17.481192,7.274073,47.690483,"hot_accelerating",38
2023-07-17,"team","LES","Fnatic TQ","rating_attack_global",106.743677,104.229789,104.690013,99.560394,-0.439606,-1.08472,4.691321,"cold_deteriorating",38
2023-07-17,"team","LES","Fnatic TQ","rating_attack_league",99.890538,97.555304,99.175538,98.366296,-1.633704,-1.298784,4.313694,"cold_deteriorating",38
2023-07-17,"team","LES","Fnatic TQ","rating_defense_global",86.095116,85.717493,89.091432,96.212948,-3.787052,-1.148389,1.936561,"cold_deteriorating",38
2023-07-17,"team","LES","Fnatic TQ","rating_defense_league",90.125846,88.95413,92.140213,96.542136,-3.457864,-1.43417,3.007701,"cold_deteriorating",38
2023-07-17,"team","LES","Fnatic TQ","snowball_index_league",98.601888,97.810767,99.243298,98.556546,-1.443454,-0.832252,2.29309,"cold_deteriorating",38
2022-08-01,"team","LES","G2 Arctic","aggression_ahead_league",101.448916,100.331661,100.22425,100.10717,0.10717,0.054503,1.537929,"balanced",20
2022-08-01,"team","LES","G2 Arctic","aggression_behind_league",104.787539,104.104147,104.150522,99.955473,-0.044527,-0.088067,1.102821,"balanced",20
2022-08-01,"team","LES","G2 Arctic","combined_kills_per_minute",0.595594,0.816219,0.849274,96.107922,-3.892078,3.68288,39.536576,"cold_recovering",20
2022-08-01,"team","LES","G2 Arctic","deaths_per_minute",0.388744,0.420973,0.427269,98.526596,-1.473404,4.046714,53.523792,"cold_recovering",20
2022-08-01,"team","LES","G2 Arctic","game_length_minutes",33.92,35.735866,34.81441,102.646766,2.646766,0.441839,19.48236,"hot_accelerating",20
2022-08-01,"team","LES","G2 Arctic","kills_per_minute",0.206851,0.395246,0.422005,93.659079,-6.340921,3.314509,86.345904,"cold_recovering",20
2022-08-01,"team","LES","G2 Arctic","rating_attack_global",109.947483,107.530316,106.698089,100.779983,0.779983,0.262342,2.276617,"hot_accelerating",20
2022-08-01,"team","LES","G2 Arctic","rating_attack_league",107.316067,105.178423,104.0248,101.108988,1.108988,0.165771,2.290344,"hot_accelerating",20
2022-08-01,"team","LES","G2 Arctic","rating_defense_global",95.174824,96.08517,95.320976,100.801707,0.801707,0.019096,2.096655,"hot_accelerating",20
2022-08-01,"team","LES","G2 Arctic","rating_defense_league",98.672871,99.073067,98.12478,100.966409,0.966409,0.216225,2.351031,"hot_accelerating",20
2022-08-01,"team","LES","G2 Arctic","snowball_index_league",98.270392,99.712961,101.365706,98.369523,-1.630477,-0.730126,2.281626,"cold_deteriorating",20
2023-07-31,"team","LES","Giants","aggression_ahead_league",95.071416,96.288613,97.151581,99.111731,-0.888269,0.18822,1.24702,"cold_recovering",38
2023-07-31,"team","LES","Giants","aggression_behind_league",93.53379,94.419561,95.477878,98.891558,-1.108442,-0.368474,1.398367,"cold_deteriorating",38
2023-07-31,"team","LES","Giants","combined_kills_per_minute",0.576855,0.703394,0.749636,93.831364,-6.168636,0.857842,33.459618,"cold_recovering",38
2023-07-31,"team","LES","Giants","deaths_per_minute",0.300444,0.316815,0.337119,93.977081,-6.022919,0.214264,41.577292,"cold_recovering",38
2023-07-31,"team","LES","Giants","game_length_minutes",34.45,31.724567,31.21801,101.622644,1.622644,0.186212,13.685347,"hot_accelerating",38
2023-07-31,"team","LES","Giants","kills_per_minute",0.276411,0.386579,0.412517,93.71228,-6.28772,1.383791,73.649837,"cold_recovering",38
2023-07-31,"team","LES","Giants","rating_attack_global",109.392822,108.621636,106.514314,101.97844,1.97844,0.793447,2.787069,"hot_accelerating",38
2023-07-31,"team","LES","Giants","rating_attack_league",100.210988,100.47102,100.057073,100.41371,0.41371,0.448362,2.404666,"hot_accelerating",38
2023-07-31,"team","LES","Giants","rating_defense_global",105.503598,104.092602,102.990859,101.069748,1.069748,0.154152,1.769963,"hot_accelerating",38
2023-07-31,"team","LES","Giants","rating_defense_league",118.382068,115.165065,111.505802,103.28168,3.28168,0.68633,1.92062,"hot_accelerating",38
2023-07-31,"team","LES","Giants","snowball_index_league",102.132188,102.05137,102.220392,99.834649,-0.165351,-0.045916,1.451753,"balanced",38
2026-07-20,"team","LES","GIANTX iTero","aggression_ahead_league",99.652316,99.300741,99.393976,99.906197,-0.093803,0.009386,2.267166,"balanced",52
2026-07-20,"team","LES","GIANTX iTero","aggression_behind_league",100.506347,99.636164,98.996072,100.646582,0.646582,-0.009763,1.348114,"hot_cooling",52
2026-07-20,"team","LES","GIANTX iTero","combined_kills_per_minute",1.037197,1.060876,1.028409,103.157052,3.157052,1.012373,26.92667,"hot_accelerating",52
2026-07-20,"team","LES","GIANTX iTero","deaths_per_minute",0.744688,0.545289,0.49581,109.979548,9.979548,0.44963,103.75762,"hot_accelerating",52
2026-07-20,"team","LES","GIANTX iTero","game_length_minutes",33.570833,31.967645,31.626962,101.077192,1.077192,0.273741,12.184499,"hot_accelerating",52
2026-07-20,"team","LES","GIANTX iTero","kills_per_minute",0.292508,0.515587,0.532599,96.805825,-3.194175,1.536245,78.795788,"cold_recovering",52
2026-07-20,"team","LES","GIANTX iTero","rating_attack_global",117.450425,114.626742,114.831252,99.821904,-0.178096,-0.083261,2.813785,"balanced",52
2026-07-20,"team","LES","GIANTX iTero","rating_attack_league",102.467132,99.943313,102.449837,97.553414,-2.446586,-0.451613,4.245177,"cold_deteriorating",52
2026-07-20,"team","LES","GIANTX iTero","rating_defense_global",88.463552,88.194144,92.241802,95.611904,-4.388096,-0.605327,3.492518,"cold_deteriorating",52
2026-07-20,"team","LES","GIANTX iTero","rating_defense_league",102.295896,101.472951,104.919593,96.714969,-3.285031,-0.46887,4.367689,"cold_deteriorating",52
2026-07-20,"team","LES","GIANTX iTero","snowball_index_league",101.875036,100.106931,100.014559,100.092358,0.092358,-0.087666,2.20466,"balanced",52
2025-09-08,"team","LES","Guasones","aggression_ahead_league",97.943542,98.226226,99.185274,99.033074,-0.966926,-0.105459,1.650134,"cold_deteriorating",52
2025-09-08,"team","LES","Guasones","aggression_behind_league",98.724154,99.012803,100.414992,98.603606,-1.396394,-0.071173,1.120408,"cold_deteriorating",52
2025-09-08,"team","LES","Guasones","combined_kills_per_minute",1.096151,0.974777,0.935237,104.227817,4.227817,-0.291649,21.485874,"hot_cooling",52
2025-09-08,"team","LES","Guasones","deaths_per_minute",0.312381,0.449994,0.530718,84.789561,-15.210439,-0.90609,38.367742,"cold_deteriorating",52
2025-09-08,"team","LES","Guasones","game_length_minutes",28.505556,30.22643,30.4274,99.339508,-0.660492,0.217668,18.726199,"cold_recovering",52
2025-09-08,"team","LES","Guasones","kills_per_minute",0.783769,0.524783,0.404518,129.73037,29.73037,0.514483,41.691318,"hot_accelerating",52
2025-09-08,"team","LES","Guasones","rating_attack_global",94.672432,93.350587,97.458941,95.784528,-4.215472,-0.399582,3.342206,"cold_deteriorating",52
2025-09-08,"team","LES","Guasones","rating_attack_league",88.549033,86.507119,89.972328,96.148583,-3.851417,-0.427422,3.856333,"cold_deteriorating",52
2025-09-08,"team","LES","Guasones","rating_defense_global",89.897927,87.35336,86.984213,100.424384,0.424384,-0.101509,3.441291,"balanced",52
2025-09-08,"team","LES","Guasones","rating_defense_league",93.656105,91.094984,91.226551,99.85578,-0.14422,-0.126458,3.620189,"balanced",52
2025-09-08,"team","LES","Guasones","snowball_index_league",101.237244,98.766278,96.906446,101.919203,1.919203,0.166168,2.344471,"hot_accelerating",52
2022-08-08,"team","LES","KOI","aggression_ahead_league",94.482258,95.263366,97.408999,97.797295,-2.202705,-0.537246,1.223923,"cold_deteriorating",22
2022-08-08,"team","LES","KOI","aggression_behind_league",88.639234,91.00332,94.154641,96.653037,-3.346963,-1.02856,1.796659,"cold_deteriorating",22
2022-08-08,"team","LES","KOI","combined_kills_per_minute",0.784059,0.675586,0.683313,98.869216,-1.130784,-0.55339,35.270138,"cold_deteriorating",22
2022-08-08,"team","LES","KOI","deaths_per_minute",0.48303,0.337922,0.315034,107.265331,7.265331,-0.677805,75.178884,"hot_cooling",22
2022-08-08,"team","LES","KOI","game_length_minutes",36.104167,36.126326,34.567464,104.509624,4.509624,2.349378,24.009647,"hot_accelerating",22
2022-08-08,"team","LES","KOI","kills_per_minute",0.301029,0.337664,0.368279,91.686987,-8.313013,-0.446963,80.702543,"cold_deteriorating",22
2022-08-08,"team","LES","KOI","rating_attack_global",97.284876,97.694128,99.703644,97.984511,-2.015489,-0.060655,1.807855,"cold_deteriorating",22
2022-08-08,"team","LES","KOI","rating_attack_league",93.635927,93.715601,95.982992,97.637716,-2.362284,-0.367676,2.303987,"cold_deteriorating",22
2022-08-08,"team","LES","KOI","rating_defense_global",113.053073,108.576008,103.724118,104.677687,4.677687,1.22084,1.809507,"hot_accelerating",22
2022-08-08,"team","LES","KOI","rating_defense_league",120.132763,114.815821,108.826967,105.503098,5.503098,1.817915,1.485793,"hot_accelerating",22
2022-08-08,"team","LES","KOI","snowball_index_league",101.195816,102.158682,102.577852,99.591364,-0.408636,0.065532,1.171171,"balanced",22
2026-07-20,"team","LES","LUA Gaming","aggression_ahead_league",99.129413,100.468781,101.087021,99.388409,-0.611591,-0.082587,1.379106,"cold_deteriorating",35
2026-07-20,"team","LES","LUA Gaming","aggression_behind_league",97.891118,97.553272,98.675149,98.863059,-1.136941,-0.165517,2.393365,"cold_deteriorating",35
2026-07-20,"team","LES","LUA Gaming","combined_kills_per_minute",1.358241,1.113656,1.035579,107.539413,7.539413,0.353443,48.160002,"hot_accelerating",35
2026-07-20,"team","LES","LUA Gaming","deaths_per_minute",0.701765,0.558987,0.562367,99.399087,-0.600913,-2.182006,46.558538,"cold_deteriorating",35
2026-07-20,"team","LES","LUA Gaming","game_length_minutes",30,30.150011,29.960416,100.632821,0.632821,0.377179,15.443995,"hot_accelerating",35
2026-07-20,"team","LES","LUA Gaming","kills_per_minute",0.656476,0.554668,0.473213,117.213393,17.213393,3.366576,122.01196,"hot_accelerating",35
2026-07-20,"team","LES","LUA Gaming","rating_attack_global",111.784064,110.052205,109.369799,100.623944,0.623944,0.004027,4.369499,"hot_accelerating",35
2026-07-20,"team","LES","LUA Gaming","rating_attack_league",96.882063,94.152759,95.363104,98.730803,-1.269197,-0.308696,5.234417,"cold_deteriorating",35
2026-07-20,"team","LES","LUA Gaming","rating_defense_global",88.264639,85.190636,85.884657,99.191915,-0.808085,-0.271943,3.933787,"cold_deteriorating",35
2026-07-20,"team","LES","LUA Gaming","rating_defense_league",100.955821,96.858264,95.496471,101.426014,1.426014,0.08744,4.389199,"hot_accelerating",35
2026-07-20,"team","LES","LUA Gaming","snowball_index_league",101.442166,100.176402,99.48592,100.69405,0.69405,0.112,0.642642,"hot_accelerating",35
2022-09-19,"team","LES","MAD Lions Madrid","aggression_ahead_league",100.54618,100.475523,100.055378,100.419913,0.419913,0.085823,1.145459,"balanced",20
2022-09-19,"team","LES","MAD Lions Madrid","aggression_behind_league",100.140057,98.945854,98.76032,100.187863,0.187863,0.033829,1.141762,"balanced",20
2022-09-19,"team","LES","MAD Lions Madrid","combined_kills_per_minute",0.563657,0.728907,0.781671,93.249859,-6.750141,0.466973,33.0402,"cold_recovering",20
2022-09-19,"team","LES","MAD Lions Madrid","deaths_per_minute",0.486233,0.499499,0.474748,105.21335,5.21335,2.134603,30.71714,"hot_accelerating",20
2022-09-19,"team","LES","MAD Lions Madrid","game_length_minutes",32.094444,31.349845,32.226731,97.279008,-2.720992,-0.511562,14.995917,"cold_deteriorating",20
2022-09-19,"team","LES","MAD Lions Madrid","kills_per_minute",0.077423,0.229408,0.306922,74.744694,-25.255306,-2.112522,104.164688,"cold_deteriorating",20
2022-09-19,"team","LES","MAD Lions Madrid","rating_attack_global",97.176759,98.301213,99.089589,99.204381,-0.795619,0.006167,2.733305,"cold_recovering",20
2022-09-19,"team","LES","MAD Lions Madrid","rating_attack_league",94.292799,95.352658,95.459557,99.888016,-0.111984,-0.045054,3.348567,"balanced",20
2022-09-19,"team","LES","MAD Lions Madrid","rating_defense_global",92.891793,94.812649,95.129859,99.66655,-0.33345,-0.246806,1.823466,"balanced",20
2022-09-19,"team","LES","MAD Lions Madrid","rating_defense_league",93.610605,96.364805,97.340138,98.998015,-1.001985,-0.217723,2.046398,"cold_deteriorating",20
2022-09-19,"team","LES","MAD Lions Madrid","snowball_index_league",97.245456,96.596178,96.241203,100.368839,0.368839,0.057593,1.170145,"balanced",20
2024-07-15,"team","LES","Movistar KOI","aggression_ahead_league",99.602705,100.91804,103.370759,97.627261,-2.372739,-0.553643,0.798086,"cold_deteriorating",60
2024-07-15,"team","LES","Movistar KOI","aggression_behind_league",102.580235,102.337367,102.293951,100.042442,0.042442,0.125372,0.590142,"balanced",60
2024-07-15,"team","LES","Movistar KOI","combined_kills_per_minute",0.705687,0.783113,0.858091,91.262283,-8.737717,-2.054982,13.207257,"cold_deteriorating",60
2024-07-15,"team","LES","Movistar KOI","deaths_per_minute",0.360372,0.383175,0.420937,91.028873,-8.971127,-0.840667,72.151037,"cold_deteriorating",60
2024-07-15,"team","LES","Movistar KOI","game_length_minutes",32.009524,31.77233,31.463226,100.982432,0.982432,0.82339,10.354352,"hot_accelerating",60
2024-07-15,"team","LES","Movistar KOI","kills_per_minute",0.345315,0.399939,0.437153,91.487035,-8.512965,-3.224253,59.217424,"cold_deteriorating",60
2024-07-15,"team","LES","Movistar KOI","rating_attack_global",109.071966,110.191221,114.996209,95.821611,-4.178389,-1.01559,1.695749,"cold_deteriorating",60
2024-07-15,"team","LES","Movistar KOI","rating_attack_league",103.604815,103.935791,106.711444,97.398918,-2.601082,-0.206064,1.885651,"cold_deteriorating",60
2024-07-15,"team","LES","Movistar KOI","rating_defense_global",95.026714,93.403235,90.937652,102.711289,2.711289,1.176354,1.498309,"hot_accelerating",60
2024-07-15,"team","LES","Movistar KOI","rating_defense_league",100.419844,99.186577,98.27111,100.931573,0.931573,0.474247,2.106677,"hot_accelerating",60
2024-07-15,"team","LES","Movistar KOI","snowball_index_league",100.834258,101.374416,101.998552,99.388093,-0.611907,0.172473,1.097765,"cold_recovering",60
2026-07-20,"team","LES","Movistar KOI Fénix","aggression_ahead_league",104.508066,104.407959,104.073167,100.321688,0.321688,-0.140255,2.750489,"balanced",28
2026-07-20,"team","LES","Movistar KOI Fénix","aggression_behind_league",101.207046,99.765698,98.969016,100.804982,0.804982,0.029255,1.159485,"hot_accelerating",28
2026-07-20,"team","LES","Movistar KOI Fénix","combined_kills_per_minute",1.38533,1.229591,1.109832,110.790717,10.790717,0.048793,26.595418,"hot_accelerating",28
2026-07-20,"team","LES","Movistar KOI Fénix","deaths_per_minute",0.424224,0.477237,0.451995,105.584578,5.584578,2.00849,47.843897,"hot_accelerating",28
2026-07-20,"team","LES","Movistar KOI Fénix","game_length_minutes",30.229167,32.093469,31.508861,101.855375,1.855375,1.274304,13.033262,"hot_accelerating",28
2026-07-20,"team","LES","Movistar KOI Fénix","kills_per_minute",0.961106,0.752354,0.657837,114.367817,14.367817,-1.297701,82.832299,"hot_cooling",28
2026-07-20,"team","LES","Movistar KOI Fénix","rating_attack_global",125.278232,125.154893,122.969614,101.777089,1.777089,0.0599,5.088801,"hot_accelerating",28
2026-07-20,"team","LES","Movistar KOI Fénix","rating_attack_league",112.566461,112.752345,111.983443,100.686621,0.686621,-0.227523,5.227936,"hot_cooling",28
2026-07-20,"team","LES","Movistar KOI Fénix","rating_defense_global",90.337809,91.974142,93.593396,98.269906,-1.730094,-0.212358,2.16837,"cold_deteriorating",28
2026-07-20,"team","LES","Movistar KOI Fénix","rating_defense_league",104.492062,106.88173,107.669319,99.268511,-0.731489,-0.05311,3.77997,"cold_deteriorating",28
2026-07-20,"team","LES","Movistar KOI Fénix","snowball_index_league",100.921935,100.529454,101.047834,99.486995,-0.513005,-0.139532,1.830644,"cold_deteriorating",28
2025-09-08,"team","LES","Nocturne Gale","aggression_ahead_league",100.282211,100.112884,100.043417,100.069437,0.069437,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","aggression_behind_league",99.320256,99.728102,99.895424,99.832503,-0.167497,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","combined_kills_per_minute",1.052044,0.961099,0.923789,104.038867,4.038867,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","deaths_per_minute",0.596086,0.566886,0.554907,102.15885,2.15885,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","game_length_minutes",32.491667,32.771667,32.886538,99.650703,-0.349297,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","kills_per_minute",0.455957,0.394213,0.368882,106.866962,6.866962,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","rating_attack_global",102.633745,104.126383,104.738747,99.415341,-0.584659,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","rating_attack_league",97.443543,98.977417,99.606699,99.368233,-0.631767,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","rating_defense_global",93.700486,94.544781,94.891158,99.634974,-0.365026,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","rating_defense_league",98.212336,99.284934,99.724975,99.558746,-0.441254,,0,"insufficient",2
2025-09-08,"team","LES","Nocturne Gale","snowball_index_league",101.973883,100.789553,100.303674,100.484408,0.484408,,0,"insufficient",2
2025-09-08,"team","LES","Oxygen Gaming","aggression_ahead_league",100,100,100,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","aggression_behind_league",100.04927,100.04927,100.04927,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","combined_kills_per_minute",1.007937,1.007937,1.007937,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","deaths_per_minute",0.599533,0.599533,0.599533,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","game_length_minutes",36.477778,36.477778,36.477778,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","kills_per_minute",0.408403,0.408403,0.408403,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","rating_attack_global",104.811808,104.811808,104.811808,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","rating_attack_league",99.922867,99.922867,99.922867,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","rating_defense_global",95.176599,95.176599,95.176599,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","rating_defense_league",99.824784,99.824784,99.824784,100,0,,,"insufficient",1
2025-09-08,"team","LES","Oxygen Gaming","snowball_index_league",99.947855,99.947855,99.947855,100,0,,,"insufficient",1
2025-08-11,"team","LES","Ramboot Club","aggression_ahead_league",100.572005,101.817749,102.064907,99.757843,-0.242157,-0.03852,1.010949,"balanced",36
2025-08-11,"team","LES","Ramboot Club","aggression_behind_league",101.864513,101.451328,100.709552,100.736549,0.736549,0.132139,0.772815,"hot_accelerating",36
2025-08-11,"team","LES","Ramboot Club","combined_kills_per_minute",1.288891,1.094309,1.029006,106.3462,6.3462,0.188036,21.687006,"hot_accelerating",36
2025-08-11,"team","LES","Ramboot Club","deaths_per_minute",0.909061,0.636852,0.551819,115.409546,15.409546,-0.456359,47.331985,"hot_cooling",36
2025-08-11,"team","LES","Ramboot Club","game_length_minutes",30.266667,31.928409,32.086536,99.507186,-0.492814,-0.042342,9.199336,"balanced",36
2025-08-11,"team","LES","Ramboot Club","kills_per_minute",0.37983,0.457457,0.477187,95.865353,-4.134647,0.933214,34.221906,"cold_recovering",36
2025-08-11,"team","LES","Ramboot Club","rating_attack_global",111.353552,110.693556,110.497255,100.177652,0.177652,-0.000178,1.735859,"balanced",36
2025-08-11,"team","LES","Ramboot Club","rating_attack_league",103.668141,103.639227,103.537944,100.097823,0.097823,0.049949,1.888945,"balanced",36
2025-08-11,"team","LES","Ramboot Club","rating_defense_global",92.61545,92.210051,92.669388,99.504327,-0.495673,-0.017626,1.484033,"balanced",36
2025-08-11,"team","LES","Ramboot Club","rating_defense_league",100.26573,99.033043,99.638759,99.392088,-0.607912,-0.087896,1.720874,"cold_deteriorating",36
2025-08-11,"team","LES","Ramboot Club","snowball_index_league",100.200988,100.006622,100.66035,99.35056,-0.64944,-0.16775,1.420839,"cold_deteriorating",36
2024-07-15,"team","LES","Rebels Gaming","aggression_ahead_league",101.86453,100.952576,99.690848,101.265642,1.265642,0.323145,0.749533,"hot_accelerating",36
2024-07-15,"team","LES","Rebels Gaming","aggression_behind_league",94.978136,95.149562,97.007397,98.084852,-1.915148,-0.719701,0.961032,"cold_deteriorating",36
2024-07-15,"team","LES","Rebels Gaming","combined_kills_per_minute",0.956615,0.893847,0.866128,103.200311,3.200311,1.363137,12.659544,"hot_accelerating",36
2024-07-15,"team","LES","Rebels Gaming","deaths_per_minute",0.729736,0.654986,0.58443,112.072763,12.072763,4.362953,22.320963,"hot_accelerating",36
2024-07-15,"team","LES","Rebels Gaming","game_length_minutes",30.775,31.783503,32.229546,98.616042,-1.383958,-0.657793,12.698342,"cold_deteriorating",36
2024-07-15,"team","LES","Rebels Gaming","kills_per_minute",0.226878,0.23886,0.281698,84.792948,-15.207052,-4.860476,63.456579,"cold_deteriorating",36
2024-07-15,"team","LES","Rebels Gaming","rating_attack_global",88.614692,91.341102,97.74887,93.444663,-6.555337,-2.439084,0.929816,"cold_deteriorating",36
2024-07-15,"team","LES","Rebels Gaming","rating_attack_league",81.528422,83.328078,88.034829,94.653536,-5.346464,-1.843687,0.863166,"cold_deteriorating",36
2024-07-15,"team","LES","Rebels Gaming","rating_defense_global",85.20335,86.2034,87.125,98.942209,-1.057791,-0.00323,1.497943,"cold_deteriorating",36
2024-07-15,"team","LES","Rebels Gaming","rating_defense_league",87.49771,89.949898,93.291804,96.417793,-3.582207,-1.010026,1.414025,"cold_deteriorating",36
